dataset,path,class,skin_fraction,error
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8117626302996219311.png,Eczema,0.80963134765625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3334880499001633627.png,Eczema,0.80120849609375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1678281205783001740.png,Eczema,0.46954345703125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2402315738072109658.png,Eczema,0.54669189453125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8045978879867751489.png,Eczema,0.66546630859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4676568845416213475.png,Eczema,0.85540771484375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6339271426910265089.png,Eczema,0.4488525390625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6969933999634072117.png,Eczema,0.61358642578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2279889461199857040.png,Eczema,0.42803955078125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6375765052595417188.png,Eczema,0.61663818359375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-1079717215777778516.png,Eczema,0.55169677734375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4717786449227921352.png,Eczema,0.29132080078125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6270182421348040739.png,Eczema,0.6795654296875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4091616041066838543.png,Eczema,0.6666259765625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3054184823275693364.png,Eczema,0.9737548828125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5551577784945548161.png,Eczema,0.55413818359375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5307689170346550364.png,Eczema,0.90625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4941904797314668780.png,Eczema,0.64617919921875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-625835598370286992.png,Eczema,0.85333251953125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1345721193150322031.png,Eczema,0.5213623046875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3215944651782994554.png,Eczema,0.336181640625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4949778095225877346.png,Eczema,0.540771484375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4543630614433208219.png,Eczema,0.88031005859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-55453462805346412.png,Eczema,0.954345703125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-7706133768652999375.png,Eczema,0.922607421875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8299809889773574040.png,Eczema,0.91046142578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1589466904862954952.png,Eczema,0.93597412109375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3456891911232930877.png,Eczema,0.88861083984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5069127474605540768.png,Eczema,1.0,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5644095110238638291.png,Eczema,0.920166015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\335846587626430311.png,Eczema,0.30279541015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\868807442562617827.png,Eczema,0.780029296875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2853336252422395826.png,Eczema,0.7869873046875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5586973041467401195.png,Eczema,0.485107421875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3376933189734741448.png,Eczema,0.87713623046875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-915732041706879208.png,Eczema,0.989501953125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7016150648147062029.png,Eczema,0.4703369140625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8941823298969324677.png,Eczema,0.6170654296875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5688515675906851592.png,Eczema,0.59478759765625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7083058950886636454.png,Eczema,0.7811279296875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8456900441247810900.png,Eczema,0.6580810546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4002464241643143788.png,Eczema,0.71209716796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5590334184534809504.png,Eczema,0.87615966796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6940377893753972358.png,Eczema,0.12213134765625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4759270076463111761.png,Eczema,0.98394775390625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6171313367386993843.png,Eczema,0.7615966796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5134227833320335008.png,Eczema,0.3221435546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4270831411478633884.png,Eczema,0.72723388671875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5314922026795305282.png,Eczema,0.58831787109375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-756461656416054762.png,Eczema,0.68853759765625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3508096970709139981.png,Eczema,0.72161865234375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4211680797398835347.png,Eczema,0.892333984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4025578086861637599.png,Eczema,0.7181396484375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8791668255122016953.png,Eczema,0.7886962890625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4887966460252262963.png,Eczema,0.530029296875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1163886050326602708.png,Eczema,0.9764404296875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3640029505808518192.png,Eczema,0.88653564453125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-7054949893558793493.png,Eczema,0.7822265625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6079599096718517393.png,Eczema,0.48541259765625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8111125152560753978.png,Eczema,0.776611328125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2042799682642232358.png,Eczema,0.82537841796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1017795787212437294.png,Eczema,0.5609130859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5386001319667999365.png,Eczema,0.44366455078125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5499150212420647396.png,Eczema,0.7572021484375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4494188320061426697.png,Eczema,0.808349609375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-9170630501376990389.png,Eczema,0.90704345703125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6455730641986061089.png,Eczema,0.71759033203125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\890140358870966492.png,Eczema,0.67633056640625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5617567426295287720.png,Eczema,0.49737548828125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3168026545757928619.png,Eczema,0.8114013671875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6724188328298483199.png,Eczema,0.7701416015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5188110530184167935.png,Eczema,0.55438232421875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\535980245642543346.png,Eczema,0.85272216796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\799511949408239093.png,Eczema,1.0,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5885784853012441829.png,Eczema,0.1859130859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5097931092695947304.png,Eczema,0.59375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3011928481980409600.png,Eczema,0.4073486328125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8185817949093870006.png,Eczema,0.73260498046875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3986748508757622431.png,Eczema,0.8043212890625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3131320081296493845.png,Eczema,0.3441162109375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4577983223895221996.png,Eczema,0.2723388671875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1505125040846659152.png,Eczema,0.44317626953125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-7757142060888362193.png,Eczema,0.518310546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6734422466158182964.png,Eczema,0.8997802734375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-130215202506383973.png,Eczema,0.85211181640625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-261461048310202211.png,Eczema,0.43603515625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-2305175233838037269.png,Eczema,0.52874755859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-7363628596772178963.png,Eczema,0.5716552734375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-620363894904676897.png,Eczema,0.53912353515625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6214718438034320879.png,Eczema,0.7069091796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4296604084486352915.png,Eczema,0.81903076171875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-9121690728078156914.png,Eczema,0.860107421875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4931676201516783432.png,Eczema,0.5262451171875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3334867013813268088.png,Eczema,0.77606201171875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1405292427261128343.png,Eczema,0.6556396484375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5429197013372191565.png,Eczema,0.44482421875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5608217381673437767.png,Eczema,0.71380615234375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-75535091576112971.png,Eczema,0.8858642578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-2923974706399124170.png,Eczema,0.7283935546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5918680068331976877.png,Eczema,0.4888916015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8370388471688037375.png,Eczema,0.7376708984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3083550471820565612.png,Eczema,0.883056640625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1969398346152019890.png,Eczema,0.73858642578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6771283846992121722.png,Eczema,0.8377685546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-1131745754224368828.png,Eczema,0.9129638671875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2000497523759018449.png,Eczema,0.92779541015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7983361504090468022.png,Eczema,0.8990478515625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5053547823727699517.png,Eczema,0.5609130859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-919660371744832007.png,Eczema,0.81622314453125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7346307195670230922.png,Eczema,0.5517578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8808510258616563225.png,Eczema,0.8236083984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-7364311670007978282.png,Eczema,0.56939697265625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5007684126286758763.png,Eczema,0.46539306640625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3338941119938065346.png,Eczema,0.68341064453125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-887349597372827539.png,Eczema,0.3773193359375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3841091253724337986.png,Eczema,0.79156494140625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3165884193421554204.png,Eczema,0.8470458984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-2494478177641295044.png,Eczema,0.456298828125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2415409301696334628.png,Eczema,0.4114990234375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4150814201378985637.png,Eczema,0.7218017578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8246849979434358139.png,Eczema,0.88909912109375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7925347571055295954.png,Eczema,0.89849853515625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-2264019987022902025.png,Eczema,0.97283935546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5897554782896604191.png,Eczema,0.60980224609375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-975795300119644647.png,Eczema,0.65423583984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2093973831515705574.png,Eczema,0.70086669921875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3250783061261436457.png,Eczema,0.63702392578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6969050153229908945.png,Eczema,0.88189697265625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7176461562946921192.png,Eczema,0.83843994140625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6108620396561569682.png,Eczema,0.98553466796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3902972343084754168.png,Eczema,0.6260986328125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6003166513555222439.png,Eczema,0.74298095703125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5629003537657501292.png,Eczema,0.99298095703125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8725392052071370350.png,Eczema,0.63555908203125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-1212770266425026516.png,Eczema,0.991455078125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4148131065686866883.png,Eczema,0.3515625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8247963897596952626.png,Eczema,1.0,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3973645630723503011.png,Eczema,0.9661865234375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3489401261164777258.png,Eczema,0.26947021484375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-1440607007617551864.png,Eczema,0.90521240234375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-6597839206640248226.png,Eczema,0.5509033203125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-2898323631069162057.png,Eczema,0.65374755859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5871690704476569950.png,Eczema,0.88812255859375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8136796216840452126.png,Eczema,0.78125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6477963367939070379.png,Eczema,0.99603271484375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8876395430508694988.png,Eczema,0.268798828125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2935100902537927469.png,Eczema,0.548095703125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7530181678510252673.png,Eczema,0.07843017578125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7438689171480306120.png,Eczema,0.2857666015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4328837998610979078.png,Eczema,0.70501708984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1315451198768282216.png,Eczema,0.86053466796875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8414794342252143130.png,Eczema,0.838623046875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8724002829883390371.png,Eczema,0.49945068359375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3370360084614360577.png,Eczema,0.37115478515625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8112259532965094414.png,Eczema,0.40167236328125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\1849272957809101239.png,Eczema,0.7142333984375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8996459521035623846.png,Eczema,0.88751220703125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8112286852583517886.png,Eczema,0.4962158203125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3593913499071005849.png,Eczema,0.38482666015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4860454162307932240.png,Eczema,0.73291015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2497680448814826742.png,Eczema,0.8372802734375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8282822010344771025.png,Eczema,0.53570556640625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-691637008285254955.png,Eczema,0.8094482421875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-2945789635680872312.png,Eczema,0.94635009765625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-89247052115172663.png,Eczema,0.7049560546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6659219792759639831.png,Eczema,0.4456787109375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-7851195646036204419.png,Eczema,0.81109619140625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\3751140674205808783.png,Eczema,0.99114990234375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2084462406497898667.png,Eczema,0.5535888671875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-5122446773279036270.png,Eczema,0.57940673828125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3368700702387238612.png,Eczema,0.30224609375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\6178225972489337883.png,Eczema,0.9051513671875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-1031911667791094656.png,Eczema,0.3154296875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\7839050789133028498.png,Eczema,0.1416015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8798291220737138704.png,Eczema,0.25152587890625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-3243187411530979991.png,Eczema,0.6175537109375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4459173836602163235.png,Eczema,0.076416015625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-8353405475093469225.png,Eczema,0.5096435546875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-2568835947642432686.png,Eczema,0.7000732421875,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\2301761837727789269.png,Eczema,0.7520751953125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\5530574831873823780.png,Eczema,0.743408203125,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\-4716082422192681275.png,Eczema,0.58111572265625,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\4401153446611786293.png,Eczema,0.90521240234375,
SCIN,C:\Users\tishy\Documents\Honors\dataset\SCIN\images\8657197209682938293.png,Eczema,0.8095703125,
