path,split,erythema,induration_papulation,excoriation,lichenification,easi_signs_sum,severity_band
dataset/Eczema/chapped-fissured-feet-16.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-191.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/stasis-dermatitis-13.jpg,val,3,2,3,1,9,Severe
dataset/Eczema/Dyshidrosis-49.jpg,val,1,2,0,0,3,Moderate
dataset/Eczema/eczema-asteatotic-40.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-89.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/eczema-trunk-generalized-9.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-areola-5.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-foot-95.jpg,val,1,2,2,1,6,Severe
dataset/Eczema/heels-dry-cracked-6.jpg,val,0,1,1,1,3,Moderate
SkinDisease/valid/Eczema/05AtopicDerm0112041.jpeg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-fingertips-53.jpg,val,2,2,1,0,5,Severe
SkinDisease/valid/Eczema/05atopic1107055.jpeg,val,1,1,1,0,3,Moderate
dataset/Eczema/eczema-fingertips-101.jpg,val,0,2,0,1,3,Moderate
dataset/Eczema/emersion-foot-4.jpg,val,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05AtopicFeet1q.jpeg,val,2,1,1,0,4,Moderate
dataset/Eczema/stasis-dermatitis-193.jpg,val,2,1,2,0,5,Severe
dataset/Eczema/eczema-fingertips-70.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/eczema-foot-93.jpg,val,3,2,1,1,7,Severe
dataset/Eczema/eczema-chronic-11.jpg,val,0,1,0,1,2,Mild
dataset/Eczema/eczema-nummular-120.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/eczema-subacute-25.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-acute-20.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/eczema-asteatotic-41.jpg,val,0,0,0,0,0,Mild
dataset/Eczema/stasis-dermatitis-116.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/stasis-dermatitis-132.jpg,val,2,2,2,1,7,Severe
dataset/Eczema/stasis-dermatitis-172.jpg,val,2,2,2,1,7,Severe
dataset/Eczema/Dyshidrosis-55.jpg,val,2,1,0,0,3,Moderate
dataset/Eczema/id-reaction-2.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-subacute-46.jpg,val,2,0,0,0,2,Mild
dataset/Eczema/eczema-subacute-74.jpg,val,2,2,2,1,7,Severe
dataset/Eczema/eczema-nummular-154.jpg,val,2,2,1,1,6,Severe
dataset/Eczema/eczema-subacute-89.jpg,val,1,1,1,0,3,Moderate
dataset/Eczema/stasis-dermatitis-144.jpg,val,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05AtopicFossa.jpeg,val,1,1,0,0,2,Mild
dataset/Eczema/eczema-asteatotic-34.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/eczema-fingertips-68.jpg,val,0,1,0,0,1,Mild
dataset/Eczema/eczema-subacute-36.jpg,val,2,1,1,0,4,Moderate
dataset/Eczema/stasis-dermatitis-21.jpg,val,3,2,2,1,8,Severe
dataset/Eczema/eczema-foot-82.jpg,val,0,1,0,2,3,Moderate
dataset/Eczema/keratolysis-exfoliativa-10.jpg,val,1,1,0,0,2,Mild
dataset/Eczema/neurotic-excoriations-39.jpg,val,1,1,2,0,4,Moderate
dataset/Eczema/neurotic-excoriations-28.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-ears-1.jpg,val,1,1,0,0,2,Mild
SkinDisease/valid/Eczema/05atopicFeet0709052.jpeg,val,0,0,0,0,0,Mild
dataset/Eczema/eczema-foot-22.jpg,val,1,1,0,1,3,Moderate
dataset/Eczema/keratolysis-exfoliativa-34.jpg,val,2,1,0,1,4,Moderate
dataset/Eczema/stasis-dermatitis-164.jpg,val,3,2,2,1,8,Severe
dataset/Eczema/eczema-hand-151.jpg,val,1,0,0,0,1,Mild
dataset/Eczema/eczema-foot-71.jpg,val,0,1,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-131.jpg,val,2,1,1,2,6,Severe
dataset/Eczema/stasis-dermatitis-87.jpg,val,1,2,1,2,6,Severe
dataset/Eczema/eczema-nummular-100.jpg,val,2,1,1,1,5,Severe
dataset/Eczema/Dyshidrosis-13.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-areola-1.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-foot-52.jpg,test,0,2,0,2,4,Moderate
dataset/Eczema/eczema-acute-12.jpg,test,1,2,0,0,3,Moderate
dataset/Eczema/prurigo-nodularis-42.jpg,test,1,1,1,0,3,Moderate
dataset/Eczema/eczema-areola-17.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/03Desquamation1234.jpg,test,0,0,0,0,0,Mild
SkinDisease/valid/Eczema/05AtopicPop1.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/neurotic-excoriations-65.jpg,test,1,0,1,0,2,Mild
dataset/Eczema/eczema-foot-55.jpg,test,3,2,2,2,9,Severe
dataset/Eczema/lichen-simplex-chronicus-95.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/neurotic-excoriations-64.jpg,test,1,1,1,0,3,Moderate
dataset/Eczema/chapped-fissured-feet-29.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/eczema-nummular-117.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-acute-6.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-foot-44.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/eczema-foot-91.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-chronic-36.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/factitial-dermatitis-4.jpg,test,3,1,3,0,7,Severe
dataset/Eczema/lichen-simplex-chronicus-138.jpg,test,2,2,1,2,7,Severe
dataset/Eczema/eczema-trunk-generalized-18.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-193.jpg,test,2,2,1,1,6,Severe
SkinDisease/valid/Eczema/3Eczema3-023.jpeg,test,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-169.jpg,test,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic12060415.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-impetiginized-1.jpg,test,1,2,0,2,5,Severe
dataset/Eczema/eczema-fingertips-89.jpg,test,2,2,1,1,6,Severe
dataset/Eczema/stasis-dermatitis-80.jpg,test,2,2,2,1,7,Severe
SkinDisease/valid/Eczema/05Atopic03290446.jpeg,test,2,0,0,0,2,Mild
dataset/Eczema/eczema-foot-18.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-subacute-73.jpg,test,1,1,1,1,4,Moderate
dataset/Eczema/pompholyx-27.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/lichen-simplex-chronicus-165.jpg,test,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05Atopic12060427.jpeg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-fingertips-19.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-87.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/keratolysis-exfoliativa-15.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/stasis-dermatitis-146.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/eczema-chronic-51.jpg,test,1,1,1,0,3,Moderate
dataset/Eczema/eczema-chronic-47.jpg,test,3,1,3,0,7,Severe
dataset/Eczema/lichen-simplex-chronicus-174.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-areola-12.jpg,test,1,1,0,0,2,Mild
dataset/Eczema/keratolysis-exfoliativa-35.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/eczema-asteatotic-14.jpg,test,2,1,1,1,5,Severe
SkinDisease/valid/Eczema/05atopicFeet0823043.jpeg,test,0,1,0,1,2,Mild
SkinDisease/valid/Eczema/05atopicAdult1118051.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-foot-78.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-acute-1.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-foot-74.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-hand-99.jpg,test,0,2,0,2,4,Moderate
dataset/Eczema/eczema-nummular-172.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/eczema-chronic-17.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/chapped-fissured-feet-25.jpg,test,1,2,0,2,5,Severe
dataset/Eczema/keratolysis-exfoliativa-40.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/eczema-lids-11.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/pompholyx-10.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/03AnalExcoriation0512041.jpg,test,1,1,0,2,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-170.jpg,test,2,2,1,1,6,Severe
dataset/Eczema/lichen-simplex-chronicus-189.jpg,test,3,2,2,2,9,Severe
dataset/Eczema/eczema-fingertips-142.jpg,test,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-194.jpg,test,1,1,1,1,4,Moderate
SkinDisease/valid/Eczema/05Atopic12014.jpeg,test,1,0,1,0,2,Mild
SkinDisease/valid/Eczema/3Eczema3-291.jpeg,test,0,0,0,1,1,Mild
SkinDisease/valid/Eczema/05AtopicDerm0419042.jpeg,test,2,2,0,2,6,Severe
SkinDisease/valid/Eczema/05Atopic042803.jpeg,test,0,1,0,1,2,Mild
dataset/Eczema/stasis-dermatitis-100.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-hand-192.jpg,test,0,2,1,2,5,Severe
dataset/Eczema/prurigo-nodularis-30.jpg,test,1,1,2,0,4,Moderate
dataset/Eczema/eczema-asteatotic-6.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-119.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-44.jpg,test,1,2,0,2,5,Severe
dataset/Eczema/lichen-simplex-chronicus-105.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/eczema-hand-121.jpg,test,2,1,3,0,6,Severe
SkinDisease/valid/Eczema/05Atopic03290447.jpeg,test,0,0,0,0,0,Mild
SkinDisease/valid/Eczema/05atopic0411053.jpeg,test,3,2,0,1,6,Severe
dataset/Eczema/03dermatitisDrug112205.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/factitial-dermatitis-9.jpg,test,2,3,2,0,7,Severe
dataset/Eczema/eczema-fingertips-136.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/eczema-subacute-97.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-hand-182.jpg,test,2,2,0,2,6,Severe
Eczema/Atopic dermatitis feet/05DryFeet060202.jpg,test,0,1,0,1,2,Mild
SkinDisease/valid/Eczema/05atopicInfection672-GP3.jpeg,test,3,1,1,0,5,Severe
dataset/Eczema/stasis-dermatitis-105.jpg,test,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05AtopicDermHand.jpeg,test,2,1,1,0,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-184.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/stasis-dermatitis-192.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-chronic-24.jpg,test,2,1,0,0,3,Moderate
SkinDisease/valid/Eczema/05atopic041105.jpeg,test,2,0,1,0,3,Moderate
SkinDisease/valid/Eczema/05atopic1107057.jpeg,test,1,0,1,0,2,Mild
dataset/Eczema/05hyperkeratosis02010.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-94.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-foot-98.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-168.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/id-reaction-4.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/phlebitis-superficial-1.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-85.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/eczema-nummular-92.jpg,test,1,2,1,1,5,Severe
dataset/Eczema/eczema-acute-5.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/phlebitis-superficial-2.jpg,test,1,0,0,0,1,Mild
SkinDisease/test/Eczema/05atopic0411055.jpeg,test,1,0,2,0,3,Moderate
dataset/Eczema/stasis-dermatitis-188.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-14.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/prurigo-nodularis-35.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/eczema-fingertips-127.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-chronic-12.jpg,test,1,1,0,0,2,Mild
dataset/Eczema/Dyshidrosis-42.jpg,test,1,1,1,1,4,Moderate
dataset/Eczema/eczema-asteatotic-28.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/keratolysis-exfoliativa-5.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-122.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/eczema-face-9.jpg,test,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05AtopicChild1011041.jpeg,test,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-17.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-subacute-114.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/neurotic-excoriations-56.jpg,test,1,1,1,0,3,Moderate
dataset/Eczema/eczema-subacute-84.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/neurotic-excoriations-58.jpg,test,1,0,1,0,2,Mild
SkinDisease/valid/Eczema/05Atopic1206042.jpeg,test,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-120.jpg,test,2,2,2,0,6,Severe
dataset/Eczema/lichen-simplex-chronicus-188.jpg,test,3,2,1,1,7,Severe
SkinDisease/valid/Eczema/3Eczema3-300.jpeg,test,2,1,1,1,5,Severe
SkinDisease/valid/Eczema/05Atopic12060414.jpeg,test,1,1,0,2,4,Moderate
dataset/Eczema/eczema-foot-9.jpg,test,1,2,0,2,5,Severe
SkinDisease/test/Eczema/05AtopicPop.jpeg,test,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-124.jpg,test,1,0,0,1,2,Mild
dataset/Eczema/eczema-fingertips-106.jpg,test,0,2,0,1,3,Moderate
dataset/Eczema/fissure-3.jpg,test,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-11.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/eczema-subacute-108.jpg,test,2,0,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-102.jpg,test,1,1,2,0,4,Moderate
dataset/Eczema/stasis-dermatitis-136.jpg,test,1,0,0,1,2,Mild
dataset/Eczema/eczema-foot-2.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-impetiginized-3.jpg,test,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05Atopic0329044.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/neurotic-excoriations-20.jpg,test,2,1,3,0,6,Severe
dataset/Eczema/eczema-foot-17.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-anal-2.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-hand-130.jpg,test,1,1,1,1,4,Moderate
dataset/Eczema/eczema-subacute-2.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-leg-11.jpg,test,2,1,0,0,3,Moderate
SkinDisease/test/Eczema/05Atopic020203.jpeg,test,2,0,0,0,2,Mild
dataset/Eczema/eczema-foot-53.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/Dyshidrosis-6.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-lids-12.jpg,test,1,0,0,1,2,Mild
dataset/Eczema/stasis-dermatitis-22.jpg,test,3,2,3,1,9,Severe
dataset/Eczema/eczema-foot-32.jpg,test,3,2,2,1,8,Severe
dataset/Eczema/maceration-2.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/stasis-dermatitis-29.jpg,test,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-102.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-hand-134.jpg,test,1,2,1,2,6,Severe
dataset/Eczema/eczema-nummular-81.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/heels-dry-cracked-5.jpg,test,0,2,0,2,4,Moderate
dataset/Eczema/eczema-fingertips-15.jpg,test,2,1,1,1,5,Severe
SkinDisease/test/Eczema/3Eczema3-022.jpeg,test,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05Atopic071204.jpeg,test,2,1,2,1,6,Severe
dataset/Eczema/lichen-simplex-chronicus-179.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-fingertips-30.jpg,test,2,2,1,1,6,Severe
dataset/Eczema/prurigo-nodularis-53.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/pompholyx-31.jpg,test,1,1,1,0,3,Moderate
dataset/Eczema/eczema-areola-18.jpg,test,2,2,0,0,4,Moderate
dataset/Eczema/stasis-dermatitis-120.jpg,test,3,2,1,1,7,Severe
dataset/Eczema/stasis-dermatitis-2.jpg,test,2,1,2,0,5,Severe
SkinDisease/valid/Eczema/05atopic011005154.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-hand-129.jpg,test,1,1,1,1,4,Moderate
dataset/Eczema/stasis-dermatitis-166.jpg,test,1,1,0,0,2,Mild
dataset/Eczema/eczema-foot-14.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-nummular-156.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-nummular-187.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-fingertips-145.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/eczema-nummular-176.jpg,test,1,1,0,0,2,Mild
dataset/Eczema/prurigo-nodularis-54.jpg,test,1,0,2,0,3,Moderate
dataset/Eczema/factitial-dermatitis-8.jpg,test,3,2,1,0,6,Severe
SkinDisease/valid/Eczema/05atopicInfection671-GP3.jpeg,test,1,1,1,0,3,Moderate
SkinDisease/valid/Eczema/05AtopicFossa1.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-asteatotic-46.jpg,test,0,2,0,2,4,Moderate
SkinDisease/valid/Eczema/AtopicIMG004-GP3.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-arms-14.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-hand-172.jpg,test,2,2,1,1,6,Severe
SkinDisease/valid/Eczema/05atopicFace012405.jpeg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-foot-50.jpg,test,2,2,0,1,5,Severe
dataset/Eczema/stasis-dermatitis-149.jpg,test,3,1,2,0,6,Severe
dataset/Eczema/Dyshidrosis-4.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-areola-13.jpg,test,1,1,0,1,3,Moderate
SkinDisease/valid/Eczema/05atopic0123067.jpeg,test,1,1,0,0,2,Mild
dataset/Eczema/eczema-fingertips-71.jpg,test,1,1,1,0,3,Moderate
dataset/Eczema/neurotic-excoriations-40.jpg,test,1,0,2,0,3,Moderate
dataset/Eczema/eczema-nummular-169.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/prurigo-nodularis-18.jpg,test,1,0,1,0,2,Mild
dataset/Eczema/prurigo-nodularis-37.jpg,test,1,2,1,0,4,Moderate
dataset/Eczema/eczema-hand-180.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-91.jpg,test,1,0,1,0,2,Mild
dataset/Eczema/eczema-arms-12.jpg,test,3,2,0,1,6,Severe
dataset/Eczema/eczema-nummular-203.jpg,test,1,2,1,2,6,Severe
dataset/Eczema/eczema-chronic-44.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-183.jpg,test,0,0,0,1,1,Mild
dataset/Eczema/fissure-7.jpg,test,1,1,2,1,5,Severe
SkinDisease/valid/Eczema/05Atopic0712041.jpeg,test,2,1,1,1,5,Severe
dataset/Eczema/Dyshidrosis-35.jpg,test,3,2,0,1,6,Severe
dataset/Eczema/eczema-hand-123.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/pompholyx-2.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/eczema-nummular-131.jpg,test,3,2,2,1,8,Severe
dataset/Eczema/eczema-nummular-164.jpg,test,2,1,1,0,4,Moderate
dataset/Eczema/eczema-asteatotic-39.jpg,test,0,2,0,2,4,Moderate
dataset/Eczema/eczema-nummular-82.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/eczema-asteatotic-30.jpg,test,1,2,0,2,5,Severe
SkinDisease/test/Eczema/05AtopicFeet.jpeg,test,1,0,1,0,2,Mild
dataset/Eczema/eczema-nummular-113.jpg,test,2,1,0,1,4,Moderate
SkinDisease/valid/Eczema/05atopicDerm032805.jpeg,test,0,0,0,0,0,Mild
dataset/Eczema/eczema-foot-24.jpg,test,1,1,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-131.jpg,test,3,2,0,0,5,Severe
SkinDisease/valid/Eczema/05AtopicMouth1216.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-122.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/eczema-subacute-72.jpg,test,0,0,0,0,0,Mild
SkinDisease/train/Eczema/AtopicIMG010-GP3.jpeg,test,2,1,0,0,3,Moderate
dataset/Eczema/eczema-fingertips-139.jpg,test,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05atopicChild082806.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/03Desquamation-035.jpg,test,0,1,0,1,2,Mild
dataset/Eczema/eczema-hand-150.jpg,test,2,1,0,0,3,Moderate
dataset/Eczema/neurotic-excoriations-66.jpg,test,1,0,1,0,2,Mild
dataset/Eczema/emersion-foot-5.jpg,test,2,1,2,0,5,Severe
dataset/Eczema/eczema-foot-35.jpg,test,2,3,1,2,8,Severe
dataset/Eczema/eczema-subacute-66.jpg,test,1,0,1,0,2,Mild
SkinDisease/test/Eczema/05AtopicChild101104.jpeg,test,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05atopic0110051.jpeg,test,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-123.jpg,test,3,2,1,1,7,Severe
SkinDisease/valid/Eczema/05Atopic0322044.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-fingertips-85.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/milroy-disease-6.jpg,test,0,0,0,0,0,Mild
dataset/Eczema/desquamation-2.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/pompholyx-16.jpg,test,0,2,0,2,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-113.jpg,test,2,1,0,2,5,Severe
dataset/Eczema/eczema-foot-60.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-foot-30.jpg,test,2,1,1,1,5,Severe
dataset/Eczema/eczema-asteatotic-32.jpg,test,2,1,0,1,4,Moderate
dataset/Eczema/Dyshidrosis-10.jpg,test,1,1,1,1,4,Moderate
dataset/Eczema/Dyshidrosis-14.jpg,test,1,2,1,2,6,Severe
dataset/Eczema/eczema-subacute-71.jpg,test,3,1,0,0,4,Moderate
dataset/Eczema/neurotic-excoriations-9.jpg,test,1,0,2,0,3,Moderate
dataset/Eczema/eczema-asteatotic-17.jpg,test,1,0,2,0,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-2.jpg,test,1,0,0,1,2,Mild
SkinDisease/valid/Eczema/05Atopic12012.jpeg,test,1,0,1,0,2,Mild
dataset/Eczema/stasis-dermatitis-178.jpg,test,2,0,0,0,2,Mild
dataset/Eczema/eczema-asteatotic-49.jpg,test,1,2,0,2,5,Severe
SkinDisease/valid/Eczema/05atopic110705.jpeg,test,1,0,0,0,1,Mild
dataset/Eczema/eczema-fingertips-10.jpg,test,2,1,2,1,6,Severe
dataset/Eczema/eczema-foot-40.jpg,test,2,2,0,1,5,Severe
dataset/Eczema/eczema-foot-86.jpg,test,2,2,1,2,7,Severe
dataset/Eczema/eczema-hand-145.jpg,test,2,1,0,1,4,Moderate
SkinDisease/valid/Eczema/05Atopic12016.jpeg,test,2,1,0,1,4,Moderate
dataset/Eczema/chapped-fissured-feet-7.jpg,test,1,0,0,1,2,Mild
dataset/Eczema/eczema-chronic-16.jpg,test,1,0,0,0,1,Mild
dataset/Eczema/stasis-dermatitis-101.jpg,test,3,1,2,0,6,Severe
